region,site_name,lawa_site_id,indicator,year,mean_ugm3,days_measured,first_date,last_date,pct_coverage
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM2.5,2017,6.628927170868347,357,2017-01-01 01:00:00,2017-12-31 01:00:00,97.8
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM2.5,2018,6.013461325966851,362,2018-01-01 01:00:00,2018-12-31 01:00:00,99.2
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM2.5,2019,6.43364738292011,363,2019-01-01 01:00:00,2019-12-31 01:00:00,99.5
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM2.5,2020,6.205019444444444,360,2020-01-01 01:00:00,2020-12-31 01:00:00,98.6
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM2.5,2021,5.74365564738292,363,2021-01-01 01:00:00,2021-12-31 01:00:00,99.5
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM2.5,2022,5.252125,360,2022-01-01 01:00:00,2022-12-31 01:00:00,98.6
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM2.5,2023,5.596967032967033,364,2023-01-01 01:00:00,2023-12-31 01:00:00,99.7
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM2.5,2024,5.5391593406593405,364,2024-01-01 01:00:00,2024-12-31 01:00:00,99.7
Wellington,Wellington Central (Willis Street),LAWA-100142,PM10,2016,11.37512101910828,314,2016-01-09 01:00:00,2016-12-31 01:00:00,86.0
Wellington,Wellington Central (Willis Street),LAWA-100142,PM10,2017,11.325873278236916,363,2017-01-01 01:00:00,2017-12-31 01:00:00,99.5
Wellington,Wellington Central (Willis Street),LAWA-100142,PM10,2018,12.44696153846154,364,2018-01-01 01:00:00,2018-12-31 01:00:00,99.7
Wellington,Wellington Central (Willis Street),LAWA-100142,PM10,2019,13.754344444444445,360,2019-01-01 01:00:00,2019-12-31 01:00:00,98.6
Wellington,Wellington Central (Willis Street),LAWA-100142,PM10,2020,12.59993093922652,362,2020-01-01 01:00:00,2020-12-31 01:00:00,99.2
Wellington,Wellington Central (Willis Street),LAWA-100142,PM10,2021,12.704787878787878,363,2021-01-01 01:00:00,2021-12-31 01:00:00,99.5
Wellington,Wellington Central (Willis Street),LAWA-100142,PM10,2022,12.323202739726028,365,2022-01-01 01:00:00,2022-12-31 01:00:00,100.0
Wellington,Wellington Central (Willis Street),LAWA-100142,PM10,2023,12.900935028248586,354,2023-01-01 01:00:00,2023-12-31 01:00:00,97.0
Wellington,Wellington Central (Willis Street),LAWA-100142,PM10,2024,13.155185595567866,361,2024-01-01 01:00:00,2024-12-31 01:00:00,98.9
Wellington,Wellington Central (Willis Street),LAWA-100142,PM2.5,2016,5.51981,300,2016-01-09 01:00:00,2016-12-30 01:00:00,82.2
Wellington,Wellington Central (Willis Street),LAWA-100142,PM2.5,2017,5.480114705882353,340,2017-01-05 01:00:00,2017-12-31 01:00:00,93.2
Wellington,Wellington Central (Willis Street),LAWA-100142,PM2.5,2018,5.649065868263473,334,2018-01-01 01:00:00,2018-12-31 01:00:00,91.5
Wellington,Wellington Central (Willis Street),LAWA-100142,PM2.5,2019,5.958038356164384,365,2019-01-01 01:00:00,2019-12-31 01:00:00,100.0
Wellington,Wellington Central (Willis Street),LAWA-100142,PM2.5,2020,5.4470716253443525,363,2020-01-01 01:00:00,2020-12-30 01:00:00,99.5
Wellington,Wellington Central (Willis Street),LAWA-100142,PM2.5,2021,5.518502747252747,364,2021-01-01 01:00:00,2021-12-31 01:00:00,99.7
Wellington,Wellington Central (Willis Street),LAWA-100142,PM2.5,2022,5.2763124999999995,352,2022-01-01 01:00:00,2022-12-31 01:00:00,96.4
Wellington,Wellington Central (Willis Street),LAWA-100142,PM2.5,2023,5.266988888888889,360,2023-01-01 01:00:00,2023-12-31 01:00:00,98.6
Wellington,Wellington Central (Willis Street),LAWA-100142,PM2.5,2024,5.481092696629213,356,2024-01-01 01:00:00,2024-12-31 01:00:00,97.5
West Coast,Reefton AQ @ Cnr Lucas St and Buller Rd,LAWA-104128,PM10,2016,14.819370078740157,254,2016-01-01 00:00:00,2016-09-24 00:00:00,69.6
West Coast,Reefton AQ @ Cnr Lucas St and Buller Rd,LAWA-104128,PM10,2024,14.822057613168726,243,2024-05-01 00:00:00,2024-12-31 00:00:00,66.6
West Coast,Reefton AQ at School Pool,LAWA-100116,PM10,2019,7.270965517241379,145,2019-08-09 00:00:00,2019-12-31 00:00:00,39.7
West Coast,Reefton AQ at School Pool,LAWA-100116,PM10,2020,10.184255952380951,336,2020-01-01 00:00:00,2020-12-26 00:00:00,92.1
West Coast,Reefton AQ at School Pool,LAWA-100116,PM10,2021,8.522507288629736,343,2021-01-12 00:00:00,2021-12-31 00:00:00,94.0
West Coast,Reefton AQ at School Pool,LAWA-100116,PM10,2022,7.825195195195195,333,2022-01-01 00:00:00,2022-12-31 00:00:00,91.2
West Coast,Reefton AQ at School Pool,LAWA-100116,PM10,2023,9.026027397260274,365,2023-01-01 00:00:00,2023-12-31 00:00:00,100.0
West Coast,Reefton AQ at School Pool,LAWA-100116,PM10,2024,8.59653005464481,366,2024-01-01 00:00:00,2024-12-31 00:00:00,100.3
West Coast,Reefton AQ at School Pool,LAWA-100116,PM2.5,2019,4.384206896551724,145,2019-08-09 00:00:00,2019-12-31 00:00:00,39.7
West Coast,Reefton AQ at School Pool,LAWA-100116,PM2.5,2020,7.061038575667657,337,2020-01-01 00:00:00,2020-12-26 00:00:00,92.3
West Coast,Reefton AQ at School Pool,LAWA-100116,PM2.5,2021,5.692740524781341,343,2021-01-12 00:00:00,2021-12-31 00:00:00,94.0
West Coast,Reefton AQ at School Pool,LAWA-100116,PM2.5,2022,4.873663663663664,333,2022-01-01 00:00:00,2022-12-31 00:00:00,91.2
West Coast,Reefton AQ at School Pool,LAWA-100116,PM2.5,2023,6.108027397260273,365,2023-01-01 00:00:00,2023-12-31 00:00:00,100.0
West Coast,Reefton AQ at School Pool,LAWA-100116,PM2.5,2024,5.718060109289618,366,2024-01-01 00:00:00,2024-12-31 00:00:00,100.3
